time_s,mean_thrust_N,fitted_thrust_N,std_thrust_N,ci95_lower_N,ci95_upper_N
0.612,4519.712212347477,4475.170687899676,217.27090903754132,4319.712212347477,4719.712212347477
0.614,4519.712212347477,4475.2697217690475,216.89205791028783,4319.712212347477,4719.712212347477
0.616,4519.712212347477,4475.368651477988,216.24404525566766,4319.712212347477,4719.712212347477
0.618,4519.712212347477,4475.467477072485,215.2536156978716,4319.712212347477,4719.712212347477
0.62,4519.712212347477,4475.566198598523,213.92912435056468,4319.712212347477,4719.712212347477
0.622,4519.712212347477,4475.664816102089,212.35278444815728,4319.712212347477,4719.712212347477
0.624,4519.712212347477,4475.763329629169,210.6467486269969,4319.712212347477,4719.712212347477
0.626,4519.712212347477,4475.861739225747,208.9220920766957,4319.712212347477,4719.712212347477
0.628,4519.712212347477,4475.960044937811,207.26362628183887,4319.712212347477,4719.712212347477
0.63,4519.712212347477,4476.058246811346,205.70758280764812,4319.712212347477,4719.712212347477
0.632,4519.712212347477,4476.156344892339,204.2419092788906,4319.712212347477,4719.712212347477
0.634,4519.712212347477,4476.254339226774,202.81168482249203,4319.712212347477,4719.712212347477
0.636,4519.712212347477,4476.352229860639,201.32612677036795,4319.712212347477,4719.712212347477
0.638,4519.712212347477,4476.450016839919,199.6868396171512,4319.712212347477,4719.712212347477
0.64,4519.712212347477,4476.5477002106,197.79974112773576,4319.712212347477,4719.712212347477
0.642,4519.712212347477,4476.645280018668,195.591520405069,4319.712212347477,4719.712212347477
0.644,4519.712212347477,4476.742756310109,193.04234852023808,4319.712212347477,4719.712212347477
0.646,4519.712212347477,4476.840129130909,190.1888922144639,4319.712212347477,4719.712212347477
0.648,4519.712212347477,4476.937398527053,187.12996184562405,4319.712212347477,4719.712212347477
0.65,4519.712212347477,4477.0345645445295,184.02287918464006,4319.712212347477,4719.712212347477
0.652,4519.712212347477,4477.131627229322,181.05697389958792,4319.712212347477,4719.712212347477
0.654,4519.712212347477,4477.228586627417,178.44054899816965,4319.712212347477,4719.712212347477
0.656,4519.712212347477,4477.3254427848005,176.35508828476816,4319.712212347477,4719.712212347477
0.658,4519.712212347477,4477.422195747458,174.94206016920106,4319.712212347477,4719.712212347477
0.66,4519.712212347477,4477.518845561377,174.29251996116648,4319.712212347477,4719.712212347477
0.662,4519.712212347477,4477.6153922725425,174.40872810967875,4319.712212347477,4719.712212347477
0.664,4519.712212347477,4477.711835926941,175.22423724777514,4319.712212347477,4719.712212347477
0.666,4519.712212347477,4477.808176570557,176.61019137673046,4319.712212347477,4719.712212347477
0.668,4519.712212347477,4477.904414249378,178.376797544539,4319.712212347477,4719.712212347477
0.67,4519.712212347477,4478.000549009389,180.30338511235445,4319.712212347477,4719.712212347477
0.672,4519.712212347477,4478.096580896577,182.15523448775514,4319.712212347477,4719.712212347477
0.674,4519.712212347477,4478.192509956926,183.7115598355849,4319.712212347477,4719.712212347477
0.676,4519.712212347477,4478.288336236424,184.7957992787222,4319.712212347477,4719.712212347477
0.678,4519.712212347477,4478.384059781056,185.29319813822661,4319.712212347477,4719.712212347477
0.68,4519.712212347477,4478.479680636808,185.1826569973545,4319.712212347477,4719.712212347477
0.682,4519.712212347477,4478.575198849666,184.52545767513433,4319.712212347477,4719.712212347477
0.684,4519.712212347477,4478.670614465616,183.43808782826525,4319.712212347477,4719.712212347477
0.686,4519.712212347477,4478.765927530644,182.0822275450478,4319.712212347477,4719.712212347477
0.6880000000000001,4519.712212347477,4478.861138090736,180.60949732807578,4319.712212347477,4719.712212347477
0.6900000000000001,4519.712212347477,4478.956246191879,179.13134084661291,4319.712212347477,4719.712212347477
0.6920000000000001,4519.712212347477,4479.051251880056,177.71376994709405,4319.712212347477,4719.712212347477
0.6940000000000001,4519.712212347477,4479.146155201255,176.36620917722067,4319.712212347477,4719.712212347477
0.6960000000000001,4519.712212347477,4479.240956201463,175.06007141346063,4319.712212347477,4719.712212347477
0.6980000000000001,4519.712212347477,4479.335654926663,173.74577751693113,4319.712212347477,4719.712212347477
0.7000000000000001,4519.712212347477,4479.430251422844,172.37272991903362,4319.712212347477,4719.712212347477
0.7020000000000001,4519.712212347477,4479.524745735989,170.90187847421754,4319.712212347477,4719.712212347477
0.704,4519.712212347477,4479.619137912087,169.300488218296,4319.712212347477,4719.712212347477
0.706,4519.712212347477,4479.713427997122,167.5407352623536,4319.712212347477,4719.712212347477
0.708,4519.712212347477,4479.807616037081,165.60054027653106,4319.712212347477,4719.712212347477
0.71,4519.712212347477,4479.901702077948,163.46901553530776,4319.712212347477,4719.712212347477
0.712,4519.712212347477,4479.995686165712,161.1699289052352,4319.712212347477,4719.712212347477
0.714,4519.712212347477,4480.089568346356,158.77986433844052,4319.712212347477,4719.712212347477
0.716,4519.712212347477,4480.183348665868,156.42501181271965,4319.712212347477,4719.712212347477
0.718,4519.712212347477,4480.277027170233,154.2659352515519,4319.712212347477,4719.712212347477
0.72,4519.712212347477,4480.370603905437,152.46063397544935,4319.712212347477,4719.712212347477
0.722,4519.712212347477,4480.4640789174655,151.12439683736707,4319.712212347477,4719.712212347477
0.724,4519.712212347477,4480.557452252306,150.30135122365206,4319.712212347477,4719.712212347477
0.726,4519.712212347477,4480.650723955943,149.94991018778802,4319.712212347477,4719.712212347477
0.728,4519.712212347477,4480.743894074363,149.95592720147613,4319.712212347477,4719.712212347477
0.73,4519.712212347477,4480.836962653552,150.15349598916367,4319.712212347477,4719.712212347477
0.732,4519.712212347477,4480.929929739496,150.36060760581273,4319.712212347477,4719.712212347477
0.734,4519.712212347477,4481.0227953781805,150.4120687662219,4319.712212347477,4719.712212347477
0.736,4519.712212347477,4481.115559615592,150.18577521010832,4319.712212347477,4719.712212347477
0.738,4519.712212347477,4481.208222497717,149.62076909996992,4319.712212347477,4719.712212347477
0.74,4519.712212347477,4481.3007840705395,148.71281746708596,4319.712212347477,4719.712212347477
0.742,4519.712212347477,4481.393244380047,147.5112164537287,4319.712212347477,4719.712212347477
0.744,4519.712212347477,4481.485603472224,146.1077088904659,4319.712212347477,4719.712212347477
0.746,4519.712212347477,4481.577861393059,144.61836807498983,4319.712212347477,4719.712212347477
0.748,4519.712212347477,4481.670018188536,143.15523868791672,4319.712212347477,4719.712212347477
0.75,4519.712212347477,4481.7620739046415,141.91191592269345,4319.712212347477,4719.712212347477
0.752,4519.712212347477,4481.854028587361,140.92855304449967,4319.712212347477,4719.712212347477
0.754,4519.712212347477,4481.945882282681,140.33004116759707,4319.712212347477,4719.712212347477
0.756,4519.712212347477,4482.037635036588,140.10435894984744,4319.712212347477,4719.712212347477
0.758,4519.712212347477,4482.129286895067,140.2227401509431,4319.712212347477,4719.712212347477
0.76,4519.712212347477,4482.220837904103,140.5969770831099,4319.712212347477,4719.712212347477
0.762,4519.712212347477,4482.312288109684,141.09412669571822,4319.712212347477,4719.712212347477
0.764,4519.712212347477,4482.403637557795,141.6094218495456,4319.712212347477,4719.712212347477
0.766,4519.712212347477,4482.494886294422,142.01267237295323,4319.712212347477,4719.712212347477
0.768,4519.712212347477,4482.586034365551,142.22064185862587,4319.712212347477,4719.712212347477
0.77,4519.712212347477,4482.677081817168,142.1923412341142,4319.712212347477,4719.712212347477
0.772,4519.712212347477,4482.768028695259,141.93131029877844,4319.712212347477,4719.712212347477
0.774,4519.712212347477,4482.85887504581,141.47591932609504,4319.712212347477,4719.712212347477
0.776,4519.712212347477,4482.9496209148065,140.8841560466359,4319.712212347477,4719.712212347477
0.778,4519.712212347477,4483.040266348235,140.2215711231521,4319.712212347477,4719.712212347477
0.78,4519.712212347477,4483.130811392081,139.54651756609684,4319.712212347477,4719.712212347477
0.782,4519.712212347477,4483.221256092331,138.90244897088775,4319.712212347477,4719.712212347477
0.784,4519.712212347477,4483.31160049497,138.30474307145286,4319.712212347477,4719.712212347477
0.786,4519.712212347477,4483.401844645985,137.7287277800542,4319.712212347477,4719.712212347477
0.788,4519.712212347477,4483.491988591361,137.11697015936255,4319.712212347477,4719.712212347477
0.79,4519.712212347477,4483.582032377085,136.37768268194472,4319.712212347477,4719.712212347477
0.792,4519.712212347477,4483.671976049142,135.4028256740797,4319.712212347477,4719.712212347477
0.794,4519.712212347477,4483.761819653519,134.1127736667629,4319.712212347477,4719.712212347477
0.796,4519.712212347477,4483.851563236201,132.47463771248462,4319.712212347477,4719.712212347477
0.798,4519.712212347477,4483.941206843174,130.5256356695832,4319.712212347477,4719.712212347477
0.8,4519.712212347477,4484.030750520425,128.39212553961914,4319.712212347477,4719.712212347477
0.802,4519.712212347477,4484.120194313939,126.2593876544666,4319.712212347477,4719.712212347477
0.804,4519.712212347477,4484.209538269701,124.34091637887103,4319.712212347477,4719.712212347477
0.806,4519.712212347477,4484.298782433699,122.83671112604912,4319.712212347477,4719.712212347477
0.808,4519.712212347477,4484.387926851918,121.88212237468382,4319.712212347477,4719.712212347477
0.81,4519.712212347477,4484.476971570344,121.52172066024416,4319.712212347477,4719.712212347477
0.812,4519.712212347477,4484.565916634962,121.69327060647267,4319.712212347477,4719.712212347477
0.8140000000000001,4519.712212347477,4484.65476209176,122.24595413422223,4319.712212347477,4719.712212347477
0.8160000000000001,4519.712212347477,4484.743507986723,122.97360422989298,4319.712212347477,4719.712212347477
0.8180000000000001,4519.712212347477,4484.832154365837,123.64432337875239,4319.712212347477,4719.712212347477
0.8200000000000001,4519.712212347477,4484.920701275087,124.04631405116132,4319.712212347477,4719.712212347477
0.8220000000000001,4519.712212347477,4485.0091487604595,124.01765856963092,4319.712212347477,4719.712212347477
0.8240000000000001,4519.712212347477,4485.097496867941,123.45514110204483,4319.712212347477,4719.712212347477
0.8260000000000001,4519.712212347477,4485.185745643517,122.33370816578731,4319.712212347477,4719.712212347477
0.8280000000000001,4519.712212347477,4485.273895133174,120.70495638963997,4319.712212347477,4719.712212347477
0.8300000000000001,4519.712212347477,4485.361945382897,118.68393103120994,4319.712212347477,4719.712212347477
0.8320000000000001,4519.712212347477,4485.449896438672,116.44334217582572,4319.712212347477,4719.712212347477
0.834,4519.712212347477,4485.537748346486,114.1849989762908,4319.712212347477,4719.712212347477
0.836,4519.712212347477,4485.625501152324,112.12021119379472,4319.712212347477,4719.712212347477
0.838,4519.712212347477,4485.713154902173,110.43237562778664,4319.712212347477,4719.712212347477
0.84,4519.712212347477,4485.800709642019,109.24897096427678,4319.712212347477,4719.712212347477
0.842,4519.712212347477,4485.888165417846,108.6327877086715,4319.712212347477,4719.712212347477
0.844,4519.712212347477,4485.975522275641,108.56305163972567,4319.712212347477,4719.712212347477
0.846,4519.712212347477,4486.062780261391,108.94828919957156,4319.712212347477,4719.712212347477
0.848,4519.712212347477,4486.1499394210805,109.6287242668533,4319.712212347477,4719.712212347477
0.85,4519.712212347477,4486.236999800695,110.4083501275654,4319.712212347477,4719.712212347477
0.852,4519.712212347477,4486.323961446224,111.0925182585827,4319.712212347477,4719.712212347477
0.854,4519.712212347477,4486.410824403649,111.50695559974646,4319.712212347477,4719.712212347477
0.856,4519.712212347477,4486.4975887189585,111.5524722754816,4319.712212347477,4719.712212347477
0.858,4519.712212347477,4486.584254438138,111.2230455399749,4319.712212347477,4719.712212347477
0.86,4519.712212347477,4486.670821607173,110.60068627936803,4319.712212347477,4719.712212347477
0.862,4519.712212347477,4486.757290272049,109.84398271516612,4319.712212347477,4719.712212347477
0.864,4519.712212347477,4486.843660478754,109.14466321961093,4319.712212347477,4719.712212347477
0.866,4519.712212347477,4486.929932273272,108.67872988998278,4319.712212347477,4719.712212347477
0.868,4519.712212347477,4487.016105701589,108.56746838965925,4319.712212347477,4719.712212347477
0.87,4519.712212347477,4487.102180809693,108.85194394453661,4319.712212347477,4719.712212347477
0.872,4519.712212347477,4487.188157643568,109.49707921397716,4319.712212347477,4719.712212347477
0.874,4519.712212347477,4487.2740362492,110.40804989292253,4319.712212347477,4719.712212347477
0.876,4519.712212347477,4487.359816672576,111.45711801370521,4319.712212347477,4719.712212347477
0.878,4519.712212347477,4487.445498959681,112.52365612280485,4319.712212347477,4719.712212347477
0.88,4519.712212347477,4487.531083156501,113.50579141330783,4319.712212347477,4719.712212347477
0.882,4519.712212347477,4487.616569309022,114.32814432060592,4319.712212347477,4719.712212347477
0.884,4519.712212347477,4487.701957463231,114.94097871923677,4319.712212347477,4719.712212347477
0.886,4519.712212347477,4487.787247665114,115.3023068672973,4319.712212347477,4719.712212347477
0.888,4519.712212347477,4487.872439960654,115.37690048893904,4319.712212347477,4719.712212347477
0.89,4519.712212347477,4487.957534395841,115.13801731463396,4319.712212347477,4719.712212347477
0.892,4519.712212347477,4488.042531016658,114.58183334186967,4319.712212347477,4719.712212347477
0.894,4519.712212347477,4488.127429869092,113.73907165627753,4319.712212347477,4719.712212347477
0.896,4519.712212347477,4488.212230999129,112.67834496983225,4319.712212347477,4719.712212347477
0.898,4519.712212347477,4488.2969344527555,111.50178779823362,4319.712212347477,4719.712212347477
0.9,4519.712212347477,4488.3815402759565,110.32326649408127,4319.712212347477,4719.712212347477
0.902,4519.712212347477,4488.466048514718,109.25309739906182,4319.712212347477,4719.712212347477
0.904,4519.712212347477,4488.550459215026,108.36422973139808,4319.712212347477,4719.712212347477
0.906,4519.712212347477,4488.634772422867,107.67428370121938,4319.712212347477,4719.712212347477
0.908,4519.712212347477,4488.718988184227,107.14346158096069,4319.712212347477,4719.712212347477
0.91,4519.712212347477,4488.803106545091,106.68072982911654,4319.712212347477,4719.712212347477
0.912,4519.712212347477,4488.887127551447,106.17599542293014,4319.712212347477,4719.712212347477
0.914,4519.712212347477,4488.9710512492775,105.53244503568263,4319.712212347477,4719.712212347477
