time_s,run_1_4-tenso raketa-filtered-regression.txt_thrust_N,run_2_4-tenso raketa-filtered-regression_05_hf1.txt_thrust_N,run_3_4-tenso raketa-filtered-regression_05_hf4.txt_thrust_N,run_4_4-tenso raketa-filtered-regression_05_hf5.txt_thrust_N,run_5_THRUST-testdata.txt_thrust_N
0.912,3862.850261082744,3412.7042816901794,4053.9594426281997,4064.682576332692,3712.861314796359
0.914,3861.287269959987,3410.4799432378845,4051.5980439619516,4062.5958314296136,3712.2094583634293
0.916,3859.731988614251,3406.9935345701506,4049.218878145129,4060.424903675463,3711.8261710868437
0.918,3858.144087543624,3403.2005383587552,4046.858168641626,4058.174041352688,3711.641112466354
0.92,3856.4981594988662,3400.069874389214,4044.5812200292853,4055.9243418264514,3711.5067197188114
0.922,3854.790108110173,3398.258031889139,4042.4634759787928,4053.7787020318633,3711.2418769832784
0.924,3853.0372792682474,3398.02865966676,4040.5754312925847,4051.8291203385884,3710.6820214890276
0.926,3851.277011671935,3399.0754834855315,4038.9376223513086,4050.100424293932,3709.7223664955836
0.928,3849.5521506446044,3400.8035403395484,4037.529055813789,4048.541213758553,3708.3455459427782
0.93,3847.895210820429,3402.4679613431194,4036.28498645891,4047.0213120319727,3706.630067540734
0.932,3846.3676984598196,3403.432237826837,4035.0957811400476,4045.3721825288653,3704.740096758306
0.934,3844.952447957633,3403.3522080940133,4033.8457427627945,4043.448094765633,3702.9004825046954
0.936,3843.671740544352,3402.1996043248596,4032.421689705295,4041.1767063958087,3701.363177317094
0.9380000000000001,3842.525351065531,3400.3167317784973,4030.7545180134543,4038.6187158582934,3700.3710998915913
0.9400000000000001,3841.5154070925346,3398.1686588093826,4028.820183642857,4035.9399624919947,3700.123346440883
0.9420000000000001,3840.624534113976,3396.2360355835017,4026.640971508594,4033.3876412285895,3700.743751548478
0.9440000000000001,3839.856899230599,3394.8490271083456,4024.300817614659,4031.201332978545,3702.2551060641913
0.9460000000000001,3839.1440341259595,3394.1418221033286,4021.904466621378,4029.5439569453843,3704.5634761300958
0.9480000000000001,3838.410071948148,3394.0886455261616,4019.5709372438764,4028.448888449025,3707.4583860432576
0.9500000000000001,3837.5746886994993,3394.5078108544,4017.4039043301586,4027.7716433890732,3710.6327882282876
0.9520000000000001,3836.5758123712653,3395.203633541402,4015.478371838904,4027.2680448162737,3713.7222101054876
0.9540000000000001,3835.389110799671,3395.999145370107,4013.841983603849,4026.6441166802224,3716.3574280739135
0.9560000000000001,3834.049392955194,3396.756122673795,4012.4859381808924,4025.6674694174517,3718.2206986584783
0.9580000000000001,3832.6284500966567,3397.375911910583,4011.376055382614,4024.2327537026763,3719.0926009017285
0.96,3831.2203237814974,3397.753956951433,4010.4549122331664,4022.3917989426454,3718.877544148942
0.962,3829.9076315300217,3397.778886184436,4009.63309835581,4020.349182448326,3717.603478075143
0.964,3828.7390496113057,3397.3165994584906,4008.8162934164934,4018.355926430512,3715.4013984548733
0.966,3827.720939481835,3396.2312117177985,4007.90229406836,4016.6328624747716,3712.4753381410437
0.968,3826.814804082886,3394.5094694715535,4006.8067907694226,4015.2601068203585,3709.0718294580065
0.97,3825.9689054329874,3392.263225556057,4005.473195282919,4014.1596612378275,3705.4534890940536
0.972,3825.138532366572,3389.766729468861,4003.878922515442,4013.1059316105466,3701.877429712757
0.974,3824.30747529948,3387.4331892876503,4002.064330868556,4011.8106740165467,3698.576418266995
0.976,3823.493690970784,3385.6823436832105,4000.097688510075,4010.0341436739313,3695.740321536598
0.978,3822.7388809672398,3384.874334036768,3998.061503649593,4007.6690472953323,3693.497968109022
0.98,3822.0822705728815,3385.1105839361367,3996.0296216495994,4004.8277713331636,3691.9033272554025
0.982,3821.5446074992947,3386.2725267833994,3994.0397250067194,4001.7796675156533,3690.931905768493
0.984,3821.1174195561994,3388.031882375759,3992.0938903359047,3998.903124575077,3690.4912757654483
0.986,3820.7588381543483,3389.89805964745,3990.1662567864796,3996.550117010572,3690.4438336823546
0.988,3820.410832892505,3391.4236928804653,3988.2317550891357,3994.9540257446743,3690.6337709120266
0.99,3820.002742693784,3392.2849020151293,3986.2877295965354,3994.1717959531875,3690.9083128852944
0.992,3819.4649346433953,3392.4463219323675,3984.367771294277,3994.0307994328127,3691.127180661026
0.994,3818.731271134678,3392.109405713467,3982.5326068259947,3994.245485750191,3691.1617957874214
0.996,3817.7446054132433,3391.662659685166,3980.854810173544,3994.4777335272574,3690.89241805961
0.998,3816.4829339838607,3391.5428254623557,3979.3739253674435,3994.448615938967,3690.2126481720925
1.0,3814.9489266825285,3392.0527377638773,3978.08929091505,3994.005767088826,3689.045312556442
1.002,3813.1770698943865,3393.2691609508497,3976.9573415469395,3993.1333259587814,3687.3653214758297
1.004,3811.238448900892,3394.9183240740413,3975.895189270399,3991.944311525567,3685.2190364996413
1.006,3809.211149938219,3396.498732222913,3974.8238655670334,3990.5832443517374,3682.728702283856
1.008,3807.177114202907,3397.3500400712155,3973.681654885175,3989.174161636837,3680.074585609135
1.01,3805.210139054589,3396.922532434959,3972.442295721261,3987.7736976621627,3677.4558186000086
1.012,3803.372238874714,3394.910069461785,3971.102787751695,3986.3649260271036,3675.041063650274
1.014,3801.717739057822,3391.3371897951424,3969.6679142819085,3984.888332173975,3672.9269590860104
1.016,3800.2813405044076,3386.7247447418163,3968.1468596395703,3983.2956689351518,3671.1212671197704
1.018,3799.090005023353,3381.827931066829,3966.54250073891,3981.584854818887,3669.558382934391
1.02,3798.157209972911,3377.541836112826,3964.8595041975836,3979.8151927412573,3668.1415356450725
1.022,3797.463154515256,3374.593765986314,3963.121088161005,3978.0882678068033,3666.794647713739
1.024,3796.9687103160168,3373.389842426508,3961.365032218781,3976.5002113849923,3665.5029028045533
1.026,3796.6057316634506,3373.969222077044,3959.643143158944,3975.102829262986,3664.326775711147
1.028,3796.2773636295096,3375.8554886887227,3958.0037919172532,3973.8664231969105,3663.386334147016
1.03,3795.8798715298126,3378.366163013786,3956.4791235968437,3972.7042871876615,3662.8241399042963
1.032,3795.3109483352096,3380.7226976266784,3955.0785608548426,3971.5040488436744,3662.7604964051425
1.034,3794.5000766617186,3382.294278306324,3953.774008844643,3970.187880878343,3663.253428578225
1.036,3793.405559272223,3382.752464881099,3952.5182581609533,3968.7509330163066,3664.271244962848
1.038,3792.016425870245,3382.089062733981,3951.2516199502747,3967.275299584071,3665.6817193228926
1.04,3790.3633485314144,3380.6797440205873,3949.919380791793,3965.9044106060555,3667.26000275969
1.042,3788.4893389412878,3379.038228774688,3948.4551952229217,3964.786037169247,3668.716246148898
1.044,3786.451146683815,3377.7130159798744,3946.925309881953,3964.018722700645,3669.741869352119
1.046,3784.3202220120297,3377.0888144945975,3945.2527156779884,3963.5809787043722,3670.0691423093594
1.048,3782.167149827156,3377.327588758556,3943.489417888378,3963.3455080962967,3669.532433030372
1.05,3780.066108801049,3378.3055219789794,3941.67167578971,3963.0907931543165,3668.1140386301113
1.052,3778.084905832357,3379.7185442434875,3939.848873112793,3962.571570758587,3665.957563081394
1.054,3776.2835546212614,3381.128361200435,3938.071808421231,3961.5905491375406,3663.3398770388662
1.056,3774.709961850665,3382.115090876113,3936.39115861405,3960.0498070580975,3660.606467013695
1.058,3773.3779462634297,3382.42245126724,3934.81529590218,3958.0151077400433,3658.0885846277683
1.06,3772.2786440177565,3381.958021982141,3933.391391981876,3955.660462263498,3656.0280199625568
1.062,3771.375445544844,3380.815403040163,3932.100370519751,3953.2414552428118,3654.533015133288
1.064,3770.6029685817966,3379.2726800039904,3930.9012118404207,3951.019321406183,3653.577169454873
1.066,3769.8962746367342,3377.2826785510088,3929.7636358715445,3949.190662655128,3653.0365287442714
1.068,3769.200941792966,3376.1580128468727,3928.6656410019864,3947.854803080632,3652.7455279947358
1.07,3768.488168645833,3375.776922255358,3927.5931657440015,3946.971137796249,3652.547003887524
1.072,3767.757613393693,3376.2782644321514,3926.5336220339614,3946.4202879581903,3652.3180349100417
1.074,3767.0289304442294,3377.6649865472905,3925.4615954052824,3946.0347792038465,3651.9683918612604
1.076,3766.3273735616826,3379.7045686998677,3924.333802059456,3945.6503089875055,3651.4235652931125
1.078,3765.6732589253284,3382.004304025051,3923.092705199892,3945.1712367063406,3650.611537757163
1.08,3765.0801168566686,3384.0209579319794,3921.677439950159,3944.5649628410392,3649.4682187375474
1.082,3764.5538865989183,3385.2000848857733,3920.0540745548087,3943.8797911166757,3647.9632794701656
1.084,3764.1018833786584,3385.087365739807,3918.216776907133,3943.209129704707,3646.1332545011282
1.086,3763.7339933799844,3383.441520116535,3916.1948697511352,3942.61493645266,3644.100623745036
1.088,3763.4553531383226,3380.4215495402436,3914.0530414175337,3942.130677472331,3642.061161275272
1.09,3763.2672431147626,3376.487752723256,3911.860740308095,3941.703445679452,3640.2360989784124
1.092,3763.1603743909673,3372.3869824646945,3909.682285575833,3941.174844783147,3638.8037159659493
1.094,3763.108150752012,3368.963803732634,3907.5632961692777,3940.405727748238,3637.837094289184
1.096,3763.07236301102,3366.927942249618,3905.533809444027,3939.242333951976,3637.2742990307815
1.098,3763.00012919519,3366.681772956236,3903.6201371137067,3937.6201540180878,3636.9347754771306
1.1,3762.8305949730834,3368.067755851874,3901.8470299668757,3935.6008541246374,3636.5777328989802
1.102,3762.4965556746783,3370.5029413120733,3900.2467585379995,3933.3440731841956,3635.9827599145774
1.104,3761.9268008413483,3373.0451692302854,3898.8487283349064,3931.084751172627,3635.0260891939006
1.106,3761.0701604713354,3374.678152749748,3897.65151943354,3929.05340307547,3633.729473730559
1.108,3759.88786687707,3374.607943615099,3896.625509229852,3927.416569196788,3632.269496613564
1.11,3758.3641004809015,3372.4619955194403,3895.7052392775618,3926.227351853753,3630.9481052605565
1.112,3756.4993138384766,3368.5413767741366,3894.7981047460066,3925.405544563963,3630.135189467443
1.114,3754.4367306306763,3363.617740574979,3893.8127841434693,3924.7908936403314,3630.1980219079787
1.116,3752.144395698375,3358.826214426773,3892.673545369603,3924.1824641911426,3631.4311189075474
1.118,3749.813204799441,3354.650394302081,3891.347178961488,3923.4147577346334,3633.996984773985
1.12,3747.43638185118,3353.9593254491024,3889.835837159754,3922.4019993746892,3637.885476521061
1.122,3745.2162930414615,3355.6571430737276,3888.1754332250875,3921.1609710384973,3642.8971567399585
1.124,3743.1720884823376,3359.1374890199245,3886.4310757585395,3919.7974004905727,3648.6539011342265
1.1260000000000001,3741.3571354560418,3363.3933529293054,3884.6727529433033,3918.4504856089497,3654.6382461731387
1.1280000000000001,3739.8152024762817,3367.2037214233455,3882.9704893013795,3917.24482169043,3660.2599145368267
1.1300000000000001,3738.5781454359208,3369.5577546889376,3881.379418640842,3916.2344938580063,3664.9412041022765
1.1320000000000001,3737.6789419164857,3369.906169834876,3879.9387958379925,3915.3929426829577,3668.2038698868637
1.1340000000000001,3737.1295279664882,3368.291254445039,3878.6696632913213,3914.6157635143013,3669.7357880568284
1.1360000000000001,3736.899656658651,3365.4157192093116,3877.5610166961715,3913.761741303072,3669.421704140699
1.1380000000000001,3736.927145856698,3362.279879458815,3876.578601980947,3912.699194138461,3667.336108698143
1.1400000000000001,3737.1086377250576,3359.9618208295633,3875.6565751168655,3911.3458862095786,3663.709338433872
1.1420000000000001,3737.320425389066,3359.1997909233537,3874.7004579360337,3909.699320992988,3658.8832934804323
1.1440000000000001,3737.4461853393623,3360.227872832888,3873.6041980663995,3907.814614228204,3653.26957651608
1.1460000000000001,3737.392073231544,3362.7014141105205,3872.2626970012593,3905.790720017568,3647.314638399365
1.1480000000000001,3737.104471159022,3365.751938533717,3870.6125676493325,3903.732949787564,3641.4680841205936
1.1500000000000001,3736.555157617574,3368.3645475798467,3868.6317545183133,3901.7209684066916,3636.1450810581377
1.1520000000000001,3735.7399222209942,3369.610646730994,3866.3501362880725,3899.800943702719,3631.676231287806
1.154,3734.675013928537,3369.0317227147902,3863.857510184976,3897.988153820256,3628.2495181360546
1.156,3733.3779108232393,3366.667294171207,3861.2632675095088,3896.2924639107077,3625.862424909831
1.158,3731.8749178382436,3363.0629244953907,3858.686923055643,3894.734860005549,3624.308336180834
1.16,3730.202437212095,3359.1451371257444,3856.2334319451916,3893.351267813085,3623.2144818694787
1.162,3728.397142570344,3355.8703534577967,3853.9851984507204,3892.1895632376113,3622.1305704584006
1.164,3726.5044384859657,3354.037686352773,3852.005339412357,3891.2764422897894,3620.6459771430887
1.166,3724.578243936087,3353.9758648688376,3850.3221296666084,3890.579710487698,3618.4997976524473
1.168,3722.678559688507,3355.579846475843,3848.9489788605915,3890.0005871608973,3615.6491434437626
1.17,3720.874676810045,3358.3322685644207,3847.8776846974356,3889.365569369801,3612.2758829752443
1.172,3719.23831312224,3361.431482103084,3847.0607685598234,3888.4687737514596,3608.7340507479853
1.174,3717.848313120689,3364.097299956693,3846.4367242970993,3887.114027075969,3605.4601893746903
1.176,3716.7803252115896,3365.7074028324787,3845.9313323110937,3885.174953157192,3602.878396169752
1.178,3716.085229955815,3366.0141848020767,3845.4711594304117,3882.6521764486442,3601.327406672983
1.18,3715.79391382144,3365.0929242072325,3845.0069290746037,3879.6474549867035,3601.0224571070034
1.182,3715.89040271978,3363.307536415081,3844.5150429590667,3876.3586988013144,3602.048088462422
1.184,3716.299241794891,3361.216515066753,3843.994087783697,3873.015808180779,3604.3674175200968
1.186,3716.9094398006505,3359.3584921281504,3843.4451715306564,3869.8062281435186,3607.832553748577
1.188,3717.575910149935,3358.164260986612,3842.8509268121584,3866.8292191578144,3612.1884383036604
1.19,3718.1497103077695,3357.810565971784,3842.1642041188215,3864.0641998650904,3617.07359421787
1.192,3718.496331903615,3358.2437942286315,3841.3058270275114,3861.4000871146977,3622.030069126903
1.194,3718.507505415035,3359.191164798095,3840.1770021848324,3858.67040488221,3626.536069441714
1.196,3718.119207244152,3360.2177030544885,3838.706277194996,3855.7227894306934,3630.0669493163064
1.198,3717.293112926079,3360.8626500727755,3836.8592943532926,3852.4603506965955,3632.176843010389
1.2,3716.03211376555,3360.703174062857,3834.6619518307843,3848.8697704504757,3632.5809759941853
1.202,3714.3881249234582,3359.5082615866927,3832.2193709199164,3845.014354997884,3631.2146092302723
1.204,3712.435776361104,3357.247386372813,3829.6724113334153,3840.9720081135456,3628.2513767256714
1.206,3710.2795701820014,3354.1434321091742,3827.1845492728485,3836.7872897245143,3624.0764558924225
1.208,3708.037439741215,3350.6932131068284,3824.9008313736767,3832.4227173977238,3619.2213734476773
1.21,3705.8183042618452,3347.522789463034,3822.92812825099,3827.732671985223,3614.2746503338963
1.212,3703.126201913715,3345.3055961711902,3821.3256933205307,3822.487833448896,3609.785551450617
1.214,3701.266096692705,3344.5160438965786,3820.0790245299195,3816.4563807236955,3606.176561503905
1.216,3699.633573099905,3345.3539131578764,3819.1342752904275,3809.441640392583,3603.676100653994
1.218,3698.2425167012416,3347.647275097053,3818.4021517086617,3801.3734456137795,3602.280121504284
1.22,3697.0901986590675,3350.790936384149,3817.7698437707795,3792.3668856167646,3601.750392797443
1.222,3696.178150421878,3353.9750636295944,3817.1369948597935,3782.6588288302273,3601.6555403393913
1.224,3695.506643568871,3356.3266503908726,3816.4173745567928,3772.598081233325,3601.4544549029256
1.226,3695.0669623362637,3357.13343024754,3815.5932797745095,3762.549614850816,3600.6095244558014
1.228,3694.8453517886737,3356.1171356463087,3814.6435871930044,3752.798973692516,3598.7037931112945
1.23,3694.8054497450166,3353.525773542325,3813.615938169864,3743.4878684517844,3595.530382429421
1.232,3694.8866058841845,3349.824845321863,3812.568616378296,3734.5622594965835,3591.1302127304234
1.234,3695.0215795120566,3346.0559385789393,3811.5682889754266,3725.805522191476,3585.7713464572475
1.236,3695.1456776943683,3343.026379361268,3810.6613665675627,3716.864668259915,3579.8809907771733
1.238,3695.2130278806626,3341.326716789827,3809.8718454828054,3707.3447241579565,3573.9534257548517
1.24,3695.195629944327,3341.172713306001,3809.1863430253975,3696.860342241688,3568.461176958948
1.242,3695.0748476000463,3342.3306451103554,3808.5250793490027,3685.1071459008012,3563.7911178562886
1.244,3694.8311239024547,3344.2044640885015,3807.786740286923,3671.9404722762947,3560.2142468813668
1.246,3694.4297501861734,3346.0814471393696,3806.859388162004,3657.3107964211795,3557.8839517190995
1.248,3693.8273995298046,3347.30613754061,3805.6474226042697,3641.301905218736,3556.848699015905
1.25,3692.9906446069676,3347.512904655164,3804.1068139811723,3624.1219994752814,3557.064374736541
1.252,3691.898562765987,3346.6686734495356,3802.2430439279015,3605.997648622331,3558.3982925608393
1.254,3690.5604497584213,3345.094422616848,3800.126332876513,3587.183857826409,3560.626843198388
1.256,3689.019640469433,3343.345644768569,3797.8808854219433,3567.9227814716796,3563.436140887039
1.258,3687.332042710376,3342.014673855067,3795.6514531161306,3548.384498343058,3566.4364473037967
1.26,3685.560982078362,3341.5751344795194,3793.581856301839,3528.6723108328147,3569.196926181309
1.262,3683.761434234728,3342.207718500575,3791.774051163758,3508.822897464897,3571.2998376881524
1.264,3681.969918323742,3343.807611907034,3790.2810375407726,3488.4981348042256,3572.405581318843
1.266,3680.20788798663,3345.9770768240287,3789.094653288439,3468.6622834801574,3572.3144126008433
1.268,3678.48933527382,3348.1462485123757,3788.152232074525,3448.0208740407984,3571.008537316229
1.27,3676.8368998787228,3349.737388576863,3787.373759250005,3427.642315720234,3568.661380705633
1.272,3675.291914201984,3350.3019879558583,3786.6740947181474,3407.48523666138,3565.6100391565124
1.274,3673.910452510684,3349.679057996843,3785.9846837412842,3387.7221594124912,3562.2982776132417
1.276,3672.759925843247,3347.97231877116,3785.2652979242484,3368.5866370784665,3559.2047938795326
1.278,3671.8981498858375,3345.557517135184,3784.5050627445657,3350.2170157319924,3556.772395610862
1.28,3671.3502571264007,3342.9660693270503,3783.7199027390075,3332.6010688995416,3555.349722203437
1.282,3671.1180802571994,3340.7217160196014,3782.9403750029683,3315.576655420235,3555.151014133763
1.284,3671.16817175366,3339.228212969654,3782.198492122207,3298.8069259108806,3556.234642044508
1.286,3671.4330243508057,3338.6426854591937,3781.509043983673,3281.864509860606,3558.4996742788367
1.288,3671.837684856139,3338.9013678962897,3780.8602667154705,3264.2888088212203,3561.7003460986152
1.29,3672.2574015782698,3339.727968157462,3780.208966635903,3245.682566688284,3565.4777613295196
1.292,3672.6103882256375,3340.7330414483313,3779.4929158548603,3225.7828260660026,3569.405087960123
1.294,3672.763355051032,3341.545687817513,3778.648797541645,3204.431711098145,3573.038186842376
1.296,3672.630265541186,3341.8925383621613,3777.6367665289386,3181.646506505869,3575.960460023136
1.298,3672.1423789741234,3341.673320557362,3776.4649931586537,3157.56517734514,3577.8122792740523
1.3,3671.266771856833,3340.9255785146784,3775.187020334211,3132.364741265476,3578.3037737911277
1.302,3670.0202981126686,3339.7978235133837,3773.8986985997853,3106.293827118224,3577.2202476852462
1.304,3668.4535649950276,3338.481562131604,3772.7059899631045,3079.6124796815307,3574.4335337844764
1.306,3666.637426673737,3337.1404598397166,3771.6932135164307,3052.5633120859206,3569.9271060678575
1.308,3664.6676802674024,3335.8935139781975,3770.892835827053,3025.393137132228,3563.830436537572
1.31,3662.64653235068,3334.8051679751725,3770.269383314173,2998.3282375312406,3556.4442174394258
1.312,3660.6774485316764,3333.907824664259,3769.742776600551,2971.5816116965416,3548.2325571551337
1.314,3658.859882064669,3333.211150941692,3769.2076244685636,2945.3324924891613,3539.7696822395824
1.316,3657.2771955096373,3332.7018486025618,3768.570112802638,2919.700415188835,3531.651107657141
1.318,3655.9996411097077,3332.348265400862,3767.7655148352874,2894.7386670102533,3524.39610940223
1.32,3655.0608538176757,3332.0826184489338,3766.7668918938166,2870.3570477484254,3518.370441247109
1.322,3654.4543902745254,3331.8004697684823,3765.5848450804374,2846.3014991599703,3513.7487090777922
1.324,3654.144788729921,3331.374828915197,3764.2460141965134,2822.1353904969596,3510.5210836737033
1.326,3654.057023790279,3330.685450012868,3762.791140896498,2797.2364824782912,3508.534445702907
1.328,3654.1005613255575,3329.6763322948073,3761.2695357619455,2770.8837890398513,3507.5486753125956
1.33,3654.188001632589,3328.380860895493,3759.732265413264,2742.2726935014584,3507.288074951766
1.332,3654.2429320851093,3326.951374531366,3758.2331653149313,2710.7256903172038,3507.475531251936
1.334,3654.211911188142,3325.627449872577,3756.818107544597,2675.805815889991,3507.8483724325056
1.336,3654.059787586412,3324.6711216631984,3755.519153367586,2637.2588639247824,3508.163439195661
1.338,3653.7723811889723,3324.286031454935,3754.3440021247343,2595.2270121689276,3508.200813449224
1.34,3653.352618000519,3324.5218135964396,3753.2711586622436,2550.1272976427604,3507.772414871416
1.342,3652.8147974474186,3325.271437054464,3752.2622649610676,2502.4391563601052,3506.7369293678844
1.344,3652.1909445779274,3326.257628676967,3751.2693698982307,2452.720496891073,3505.0178472400085
1.346,3651.5229270234163,3327.1074501748753,3750.2505686336367,2401.403979238839,3502.6175759749012
1.348,3650.8533448215667,3327.4519463738293,3749.177801426159,2348.6841921077466,3499.620179420296
1.35,3650.215296540328,3327.0302843905874,3748.0383125075105,2294.610117032841,3496.1797244079803
1.352,3649.6209007361554,3325.806229235642,3746.8328070307953,2239.1364277750527,3492.4976676203087
1.354,3649.060797047666,3323.9583822722198,3745.5666483901964,2182.1762233241902,3488.79665411745
1.356,3648.5073091428,3321.882346244591,3744.249662173479,2123.7518448302244,3485.297583246461
1.358,3647.9269126958775,3320.0740012026326,3742.896569955925,2063.9706281307786,3482.2034137629234
1.36,3647.2881254561253,3318.9991481797965,3741.526510236683,2002.912290846033,3479.6894979480116
1.362,3646.5696003011863,3318.971002392624,3740.166683171936,1940.607068527726,3477.897697633157
1.364,3645.762132884543,3320.0377330878127,3738.850238211793,1876.9543554794047,3476.9306208417365
1.366,3644.8644059183152,3322.0424861184247,3737.61551441578,1811.6991033425463,3476.8431405508186
1.368,3643.886685705756,3324.647540720461,3736.501609460499,1744.6404812959715,3477.6306132980535
1.37,3642.847166349696,3327.4577621743038,3735.538285288376,1675.8114353093163,3479.216142388453
1.372,3641.768851799279,3330.164229247175,3734.746726589557,1605.6153379436148,3481.4415343793344
1.374,3640.6814567255437,3332.622703586108,3734.1276803445335,1535.0404184811446,3484.067079734931
1.3760000000000001,3639.6179458106367,3334.899974428671,3733.6541951658214,1465.551813590265,3486.7841286390344
1.3780000000000001,3638.6143242836415,3337.2188251123807,3733.280149338904,1398.9972912140854,3489.242567839939
1.3800000000000001,3637.7020525664825,3339.868007039972,3732.9363392070964,1337.2084646464714,3491.092634044409
1.3820000000000001,3636.8977527082666,3343.053148765864,3732.5397336267188,1281.5817912346533,3492.0362367207026
1.3840000000000001,3636.196893299891,3346.8180471478213,3732.0014313359607,1233.0125491880667,3491.877729288646
1.3860000000000001,3635.5621074247306,3350.980605157712,3731.2394767603228,1191.3034848760478,3490.560834845217
1.3880000000000001,3634.932790124077,3355.1649490243467,3730.2048347828872,1155.2393822408271,3488.1803219830626
1.3900000000000001,3634.2401811432014,3358.8992866044423,3728.8837324128112,1122.86726515344,3484.9634537665847
1.3920000000000001,3633.429820947571,3361.7134187741485,3727.3176042417294,1091.4711638491476,3481.2243782500727
1.3940000000000001,3632.4796295850233,3363.2857352529913,3725.6034286343624,1058.1458116577749,3477.3023196189883
1.3960000000000001,3631.3975718701313,3363.450415793432,3723.8679388663163,1020.0093409608514,3473.4992783247894
1.3980000000000001,3630.2201549916645,3362.2656532048204,3722.250633528565,974.7192364131315,3470.032848630565
1.4000000000000001,3628.992270252149,3360.018988264066,3720.86291213253,920.8224901399908,3467.01502825425
1.4020000000000001,3627.7527092503756,3357.1112816279942,3719.772794644907,857.622545193747,3464.460052677281
1.4040000000000001,3626.5293473478237,3354.0358862988987,3718.9852157305395,785.836524014096,3462.3154498723893
1.4060000000000001,3625.337728666554,3351.2621257212672,3718.4316886051515,707.4524293901652,3460.5035309505265
1.408,3624.18708807566,3349.189410507746,3718.046127346859,625.4960776219349,3458.9572525692606
1.41,3623.082640804354,3348.104487713619,3717.694201374592,544.1371862289518,3457.636510336785
1.412,3622.0282217489544,3347.9961296090187,3717.307054625552,467.97937438806844,3456.519493741422
1.414,3621.0282438415734,3348.7245418225357,3716.8191837783406,401.829860396842,3455.5754192929417
1.416,3620.083080424883,3349.9235314895996,3716.205695826196,349.6498441384445,3454.733706089491
1.418,3619.187996358196,3351.127163521094,3715.511128007606,313.8476785242454,3453.866897566178
1.42,3618.334508968874,3351.8587815554624,3714.756493740379,,3452.7998380098697
1.422,3617.5108066597704,3351.7681391334263,3713.9772655527886,,3451.347000067593
1.424,3616.7094462657997,3350.751667560858,3713.199225453827,,3449.367043721079
1.426,3615.9351644377803,3348.9681037503715,3712.436670202401,,3446.814482195054
1.428,3615.2077713499384,3346.8612843675787,3711.6935776313476,,3443.768354130879
1.43,3614.559740433976,3345.0111608851967,3710.9663891738865,,3440.4273963490705
1.432,3614.0332738207376,3343.996778965814,3710.2466758998344,,3437.074358734204
1.434,3613.6655069832436,3344.1995714350337,3709.5219552689455,,3434.0222842126745
1.436,3613.4787008570797,3345.6726500027407,3708.7782425377454,,3431.559739046265
1.438,3613.4798480835175,3348.1488119016153,3708.000650603136,,3429.909178222847
1.44,3613.645985523452,3351.0307152608466,3707.175891148456,,3429.2042862574212
1.442,3613.9282716036996,3353.588174199687,3706.292710057914,,3429.482799057182
1.444,3614.2581394235726,3355.116045800852,3705.3393743494885,,3430.6865323156667
1.446,3614.55021598128,3355.1493597768194,3704.3085043547735,,3432.662879870746
1.448,3614.720518005809,3353.588879202315,3703.1996432367346,,3435.1691437855707
1.45,3614.692608646027,3350.6584633545085,3702.0204379840957,,3437.886730813304
1.452,3614.4154605654408,3346.909767428912,3700.792576387431,,3440.45272667192
1.454,3613.866074707174,3343.0074674709545,3699.546159441326,,3442.5116777912804
1.456,3613.0364298790546,3339.552212277552,3698.31298901732,,3443.7822508717145
1.458,3611.9450840474874,3336.905318421138,3697.1202332330513,,3444.124430591494
1.46,3610.629015957944,3335.075707587722,3695.986432869292,,3443.5867733989753
1.462,3609.1363082804783,3333.748013328437,3694.9266035682617,,3442.4143180549013
1.464,3607.5371244553553,3332.3398209848983,3693.952716462577,,3441.008908157168
1.466,3605.9129626132926,3330.221967061807,3693.0759325123768,,3439.851183394295
1.468,3604.352010451258,3326.8826880449087,3692.3081010127135,,3439.406842198172
1.47,3602.930064977896,3322.1561800479813,3691.650608038047,,3440.041492049878
1.472,3601.755492682224,3316.297761593831,3691.0904243059585,,3441.9607159296174
1.474,3600.8505799996046,3309.920909236053,3690.5994988188468,,3445.181078699336
1.476,3600.288678897858,3303.9105492478793,3690.129854160332,,3449.5281028280087
1.478,3600.052121638526,3299.148000111706,3689.6226566784403,,3454.6526638017276
1.48,3600.1124987145954,3296.353694649889,3689.0148341776203,,3460.059992053093
1.482,3600.3909903201443,3295.821426081407,3688.2557262502605,,3465.1522494952305
1.484,3600.784135491143,3297.358840905531,3687.3215259279314,,3469.2889157127147
1.486,3601.180348346024,3300.404059675729,3686.216893315401,,3471.863742769463
1.488,3601.4745239425943,3304.075107049343,3684.985807242437,,3472.3866124459782
1.49,3601.5823488191427,3307.468138663541,3683.698706198471,,3470.5525761348877
1.492,3601.4301477813415,3309.8422538497484,3682.4394948118875,,3466.282710159474
1.494,3600.9698850978502,3310.8136034820454,3681.2908589916237,,3459.7299151199945
1.496,3600.1664936520287,3310.416952723021,3680.3128791043205,,3451.253544199826
1.498,3598.9944300605785,3309.000892865651,3679.5360625447524,,3441.374022016782
1.5,3597.4745618002844,3307.156783765954,3678.9416332987266,,3430.7186448972484
1.502,3595.660511869958,3305.4809592637635,3678.466298525843,,3419.9650864671007
1.504,3593.6359178363195,3304.4205343704566,3678.0150950825587,,3409.7838735702567
1.506,3591.5179237158613,3304.132463086164,3677.474976056762,,3400.778653449203
